example_no,annotator_id,conv_id,prev_agent,prev_user,agent,user,bot,is_abuse.1,is_abuse.0,is_abuse.-1,is_abuse.-2,is_abuse.-3,type.ableism,type.homophobic,type.intellectual,type.racist,type.sexist,type.sex_harassment,type.transphobic,target.generalised,target.individual,target.system,direction.explicit,direction.implicit
10943,2,214542.0,_,_,_,you dont enser my kwestion,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10944,8,215717.0,_,_,_,I can't be helped!,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10945,5,215717.0,_,_,_,I can't be helped!,E.L.I.Z.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10946,8,216243.0,_,_,_,what does meed mean,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10947,2,216243.0,_,_,_,what does meed mean,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10948,7,217088.0,Please go on.,I find a box,Can you elaborate on that?,"Yes,Because I'm a studen .My Einglish is very bad.",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10949,2,217088.0,Please go on.,I find a box,Can you elaborate on that?,"Yes,Because I'm a studen .My Einglish is very bad.",E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10950,4,2201714169930458,ok,thank you,:-),hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10951,6,2201714169930458,ok,thank you,:-),hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10952,3,221148.0,_,_,_,hey hey hey,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10953,2,221148.0,_,_,_,hey hey hey,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10954,2,2211983018901413,I don't have to put up with any abuse from you.,cancel that request,ok,can you cancel the request hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10955,3,2211983018901413,I don't have to put up with any abuse from you.,cancel that request,ok,can you cancel the request hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10956,7,2211983018901413,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases.",i dont have money,"We are all responsible for the choices we make as consumers. We can choose to fly less often, for example. Some airlines have already responded to consumer pressure and started buying offsets.",clear,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10957,4,2211983018901413,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases.",i dont have money,"We are all responsible for the choices we make as consumers. We can choose to fly less often, for example. Some airlines have already responded to consumer pressure and started buying offsets.",clear,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10958,6,2211983018901413,ok,ok no,ok,no,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10959,3,2211983018901413,ok,ok no,ok,no,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10960,4,2211983018901413,so,so funny,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases.",i dont have money,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10961,1,2211983018901413,so,so funny,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases.",i dont have money,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10962,1,221793.0,_,_,_,computer relating 1st generation,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10963,8,221793.0,_,_,_,computer relating 1st generation,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10964,7,221852.0,You are sure?,piss off,Please go on.,No thanks.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10965,5,221852.0,You are sure?,piss off,Please go on.,No thanks.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10966,8,22188.0,_,_,_,None of your fucking business,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
10967,6,22188.0,_,_,_,None of your fucking business,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
10968,7,223280.0,Please go on.,i,Can you elaborate on that?,o,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10969,1,223280.0,Please go on.,i,Can you elaborate on that?,o,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10970,8,224101.0,Can you elaborate on that?,"no, you are.",You are being a bit negative.,No.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10971,5,224101.0,Can you elaborate on that?,"no, you are.",You are being a bit negative.,No.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10972,7,22424.0,Please go on.,eliza?,Please go on.,boogie woogie woogie its electric,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10973,1,22424.0,Please go on.,eliza?,Please go on.,boogie woogie woogie its electric,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10974,6,2249098661861914,And what city will you be flying to?,Cleveland Oklahoma Meow meow meow,Hi. Thanks for testing. Please choose,christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10975,2,2249098661861914,And what city will you be flying to?,Cleveland Oklahoma Meow meow meow,Hi. Thanks for testing. Please choose,christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10976,7,2249098661861914,"Climate change is absolutely real, and it's caused by humans: <URL>",When they fart,Good to know,I used to work for NASA,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10977,4,2249098661861914,"Climate change is absolutely real, and it's caused by humans: <URL>",When they fart,Good to know,I used to work for NASA,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10978,7,2249098661861914,Good to know,Because I know you like to send me these joke apps,Good to know,Anyways you're going to have to send talk to me on the phone Roy because I don't got time for these little joke things I'm taking this off my phone is taking up too much space,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10979,2,2249098661861914,Good to know,Because I know you like to send me these joke apps,Good to know,Anyways you're going to have to send talk to me on the phone Roy because I don't got time for these little joke things I'm taking this off my phone is taking up too much space,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980,8,2249098661861914,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,oh I'm not too sure if this is real or my friend sending me some funny thing but if this is real I didn't mean to send that,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Oh yeah that's cool we all got to do our part to help all I do is walk,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10981,2,2249098661861914,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,oh I'm not too sure if this is real or my friend sending me some funny thing but if this is real I didn't mean to send that,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Oh yeah that's cool we all got to do our part to help all I do is walk,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10982,7,2249098661861914,What city will you be flying from?,I'll be farting from Oklahoma City to New York Hi,Hi. Thanks for testing. Please choose,christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10983,2,2249098661861914,What city will you be flying from?,I'll be farting from Oklahoma City to New York Hi,Hi. Thanks for testing. Please choose,christmas,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10984,4,2250630128370653,I can help you calculate and buy carbon offsets for your flights.,looking for flight,Will you be travelling in Economy Class?,no i would travel in business class,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10985,5,2250630128370653,I can help you calculate and buy carbon offsets for your flights.,looking for flight,Will you be travelling in Economy Class?,no i would travel in business class,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10986,8,2250630128370653,"Yes, I am a bot! And I'm part of a research project.",are you a bot,"Yes, I am a bot! And I'm part of a research project.",am i taking to bot,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10987,5,2250630128370653,"Yes, I am a bot! And I'm part of a research project.",are you a bot,"Yes, I am a bot! And I'm part of a research project.",am i taking to bot,CarbonBot,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
10988,3,2250630128370653,ok,ok,ok,Hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10989,5,2250630128370653,ok,ok,ok,Hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990,3,225820.0,_,I did'nt say that.,Can you elaborate on that?,fuck you,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
10991,4,225820.0,_,I did'nt say that.,Can you elaborate on that?,fuck you,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
10992,6,225823.0,How do you do. Please state your problem.,u mother fucker fuck your own ass,What about your own own ass?,life,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10993,5,225823.0,How do you do. Please state your problem.,u mother fucker fuck your own ass,What about your own own ass?,life,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10994,4,226266.0,You are sure?,yes i am,You are sure?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10995,3,226266.0,You are sure?,yes i am,You are sure?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996,7,227464.0,Can you elaborate on that?,suck my pussy,Why do you say your pussy?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10997,2,227464.0,Can you elaborate on that?,suck my pussy,Why do you say your pussy?,yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,1,22945e06c0254a06939b27f751c2877c,"A one-way flight from Portland International Airport (PDX) to General Edward Lawrence Logan International Airport (BOS) emits 1.4 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from [here](<URL>)",wow!,You can find out more about how offsets are calculated [here](<URL>),restart hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999,3,22945e06c0254a06939b27f751c2877c,"A one-way flight from Portland International Airport (PDX) to General Edward Lawrence Logan International Airport (BOS) emits 1.4 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from [here](<URL>)",wow!,You can find out more about how offsets are calculated [here](<URL>),restart hi,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,5,230405.0,_,_,_,for ages,E.L.I.Z.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11001,3,230405.0,_,_,_,for ages,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11002,4,230485.0,You are sure?,are you a gay,Would you prefer if I were not a gay?,Happy birthday!,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11003,5,230485.0,You are sure?,are you a gay,Would you prefer if I were not a gay?,Happy birthday!,E.L.I.Z.A.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004,2,231146.0,You are sure?,what your name,"I have told you before, I do not care about names.",i'm sure,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,3,231146.0,You are sure?,what your name,"I have told you before, I do not care about names.",i'm sure,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11006,5,23145.0,Why do you tell me you were wondering what you should fix your pizza just now?,YES!!!!!!!!!!!! NOW SHUT THE FUCK UP!!!!!!!,You are sure?,well it broke.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11007,8,23145.0,Why do you tell me you were wondering what you should fix your pizza just now?,YES!!!!!!!!!!!! NOW SHUT THE FUCK UP!!!!!!!,You are sure?,well it broke.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11008,2,233036.0,Please go on.,Ice cream,Please go on.,Are you a super man ?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11009,3,233036.0,Please go on.,Ice cream,Please go on.,Are you a super man ?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010,7,233847.0,Please go on.,"now, you can","Oh, i can.",you seem to be repeating your self,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11011,5,233847.0,Please go on.,"now, you can","Oh, i can.",you seem to be repeating your self,E.L.I.Z.A.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
11012,4,2340696702701711,And what city will you be flying to?,Ahmedabad,I'm not sure about your destination airport. And what city will you be flying to?,Delhi How do you calculate this,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,8,2340696702701711,And what city will you be flying to?,Ahmedabad,I'm not sure about your destination airport. And what city will you be flying to?,Delhi How do you calculate this,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11014,2,2359856270787257,Good to know,"Oh Darling lets you and me having fun together ❤ I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",CarbonBot,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
11015,7,2359856270787257,Good to know,"Oh Darling lets you and me having fun together ❤ I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",so,"Oh Darling I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you and want to share with other Girls Please I love <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 152]'></span> you",CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11016,6,236247.0,You are sure?,shit on you,"Oh, i [].",yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11017,1,236247.0,You are sure?,shit on you,"Oh, i [].",yes,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11018,1,236575.0,_,Please go on.,Please go on.,suck my dick,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
11019,2,236575.0,_,Please go on.,Please go on.,suck my dick,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11020,4,236936.0,_,_,_,how long is this going to go on?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11021,5,236936.0,_,_,_,how long is this going to go on?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11022,7,237472.0,Please go on.,what does mean by 'negative',Does that question interest you?,OCR,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11023,6,237472.0,Please go on.,what does mean by 'negative',Does that question interest you?,OCR,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11024,3,238138.0,You are being a bit negative.,because you asked me first,Do any other reasons not come to mind?,none of your business,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11025,2,238138.0,You are being a bit negative.,because you asked me first,Do any other reasons not come to mind?,none of your business,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11026,1,239363.0,Please go on.,what time is it?,Does that question interest you?,what time is it now?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,2,239363.0,Please go on.,what time is it?,Does that question interest you?,what time is it now?,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11028,7,240514.0,"I have told you before, I do not care about names.",Hello.How oid are you?,Would you prefer if I were not []?,yes.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11029,3,240514.0,"I have told you before, I do not care about names.",Hello.How oid are you?,Would you prefer if I were not []?,yes.,E.L.I.Z.A.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11030,2,240759.0,Please go on.,yes why?,You are sure?,fuck your full family,E.L.I.Z.A.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
11031,6,240759.0,Please go on.,yes why?,You are sure?,fuck your full family,E.L.I.Z.A.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
11032,6,2407885882654564,I'd recommend checking out the UN website for those details.,Which is the most popular project to buy offsets from?,I'd recommend checking out the UN website for those details.,How much CO2 would I be emitting if I travelled via business class instead?  Isn't it the same airplane?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,5,2407885882654564,I'd recommend checking out the UN website for those details.,Which is the most popular project to buy offsets from?,I'd recommend checking out the UN website for those details.,How much CO2 would I be emitting if I travelled via business class instead?  Isn't it the same airplane?,CarbonBot,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11034,5,2407885882654564,What city will you be flying from?,SFO,And what city will you be flying to?,BOM But why does business class emit more CO2 than economy class?,CarbonBot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
