index,tweet,implicit,explicit,target_groups,annotator_sentiment,abuse_level
5647,@user @user @user @user one whether okay white,1,0,1,4,1
11167,Just when you thought he couldn't be less presidential.\nHate attacks encouraged by this cuntand he's giving baseba\u2026 @URL,1,0,1,8,1
275,@user @user @user بول البعير انظف منكم ومن نواياكم خلك ببلدك شيلو قمامتكم قبل ترمونها لغيركم  @user,0,1,1,4,1
8213,@user mean mongol hordes?,1,0,1,4,1
5298,bitch cunt ever date someone talks like that.,1,0,1,4,1
15465,grace dieu l été est finie verra - de renois et de rebeux blonds !,0,1,1,6,2
15739,ton style de gars? — encr ? les renois et métisses @url,0,1,1,1,1
947,@user @user تحصلي بيتك وسخ ،تتروشي اخر الليل،،هذا طبع برجال بس مو حاو ع بنت عيب عليك,0,1,1,2,1
5502,@user amaze ching chong we'll finish e-bingo faster,1,0,1,7,1
2501,هههههههه في سعودي بيقول مصر  بلد نائي وشب متخلف احيه يابو سوس احيه شربت بول البعير ولالسا يا ولا #الا_تركي_ال_الشيخ,1,0,1,2,1
1253,في شي بخاطري ابيه): واللي يشوف نفسه رجال يجيني خاص مو يجي خنزير يقول شنو المقابل!!!! #معصيتي_راحتي,0,1,1,0,1
13894,Well i got all my Facebooks bk on the one's i don't use but only 1 left to get bk on wudnt do date of birth Facebook is a fucking twat ugh,1,0,1,2,1
5033,make new account retard hard plenty ppl know close hundred accounts get banned @url,1,0,1,2,1
17858,dans le plus grand des calmes la presse gauchiste continue sa propagande contre nature:nelle dit pingouins alors qu @url,0,1,1,2,1
1972,جواب على متدخل من الحسيمة...فقد صوابه و بدأ يتكلم عن بول البعير..و  عن رحيل احباب العربية..لا اعرف اين؟ هل الى اورو… @url,1,0,1,0,1
12075,They do not know the meaning of the word \ respect\ which is why our country has turned into the shithole it is but\u2026 @URL,1,0,1,3,1
11641,@user @user dirtiest chinaman criminal lee hsien loong inciting racial hatred when his malaysian chinamen\u2026 @URL,1,0,1,7,1
15661,@user de mongol,0,1,1,1,1
13877,@user He\u2019s not even fucking funny and his MCing is so subpar I\u2019d rather listen to a plunger in a toilet tbqh what a bland twat,1,0,1,2,2
14356,I don\u2019t end work till 11 &amp; I\u2019m over here hosting laughing at my phone. I look like a retard \ud83d\ude02\ud83d\udc80&amp; if you know me my laugh ain\u2019t cute or quite,1,0,1,4,1
18633,@user @user way mongol ça s’écrit gang ok,1,0,1,7,2
2185,ما تم الا النطيحه والمترديه والمرتزقه ، هذا مستواكم خنازير وكلاب تنبح فقط @url,0,1,1,2,1
10654,@user @user So leave and move to a 'shithole' country in Africa maybe Rwanda.,1,0,1,4,1
13558,always that one cunt you just fucking hate,1,0,1,2,3
11780,That sounds fucking retarded. You idiots seriously get a kick out of this shit? Jesus...,1,0,1,2,1
8222,@user retard ,1,0,1,2,2
1539,قد تكون المرأة متبرجة ، ولكنها محترمة,1,0,1,0,1
2673,من كلام الناس وعيون : الحريم,1,0,1,0,1
7252,@user i'm getting homosexual blind retarded old man also pathet @url,1,0,1,3,2
15725,@user Ça les attires pas les rebeus,0,1,1,1,1
10839,@user thnk u spic flair,0,1,1,7,2
10575,How negro? @URL,1,0,1,2,3
4271,@user @user open mongol,1,0,1,3,2
9250,@user Mongy little twats in bucket hats and pretty green lap it up though. Idiots.,1,0,1,3,1
2483,غدا حقوق مثليين,1,0,1,0,1
2240,قانون التحرش الجنسي يصطاد أول ضحية له من الحسيمة @url,0,1,1,0,1
18500,@user ostie d’mongol,1,0,1,0,1
14725,@user @user mdrrrr attends t'as vraiment cru qu'ils allaient pas répondre à une attardé qui dit d… @url,1,0,1,1,1
10817,@user @user @user Anal you are such a retarded mongoloid how the fuck a animal in danger of\u2026 @URL,0,1,1,1,1
8356,read tweets can't help think great quote great man. nnthese lil bitches retarded,1,0,1,3,1
12414,@user Seriously. Kavvanaughs accuser should be arrested and taken to mexico alongside all illegal aliens of mexi… @URL,1,0,1,2,2
149,طب امنعو التحرش الاول  #ضد_منع_النقاب,1,0,1,0,1
8915,adderall cool could retarded efficiently,1,0,1,4,2
16609,@user beaucoup de migrants viennent également de pays anglophones et autres. il y’a un déséquilibre entre les… @url,0,1,1,0,1
8484,@user yet administration wants curb legal immigration wanting immigrants shithole co @url,1,0,1,2,1
4451,whah whah whah wish socialist healthcare - every retard america,1,0,1,7,4
1419,حرب شرسه على المرآه وحجابها من كل مكان الاعلام التعليم الطب تسهيل التبرج وتمرير كشف الوجه ب… @url,0,1,1,1,1
3486,@user @user retard explained isnt drama,1,0,1,3,1
10725,Trump follower :\n\nI'm not shit'n you one damn bit Forest Trump is get'n rid of them Kastogie raghead reporter t\u2026 @URL,1,0,1,7,2
6319,@user even dog fucking retard,1,0,1,7,2
8273,dnd headcannons:n1: elvish sounds like frenchn2: orcish warbands work like mongol raidsn3: wood elves high elve @url,1,0,1,2,1
18311,@user @user @user toutes les femmes catholiques sont contre l'avortement.,1,0,1,0,1
4455,@user @user @user @user guy said slaves immigrants.,1,0,1,3,1
6151,weapon war retard shoot glock fast armalite rifle (ar). @url,1,0,1,7,1
7114,@user @user retarded ,1,0,1,3,1
11750,Supported Kamara in the champ thinking he had potential but the cunt can fuck off now especially after this. @URL,1,0,1,3,1
3398,think women might retarded bro. like possesses y'all say shit y'all say? ,1,0,1,7,1
15741,comme vs savez pas séparer l’islam du terrorisme mdr en tt k,0,1,1,2,2
13006,go follow this retard @URL,1,0,1,8,1
12615,What kind of retard tells their kid don\u2019t share \ud83d\ude44\ud83e\udd28,1,0,1,6,1
4391,said something shithole countries? mean sending pipe bombs political opponents happens shith @url,1,0,1,2,1
11786,@user @user What you some EGN admin? shut your fucken mouth cunt I don\u2019t give a fuck if it\u2019s ftp don\u2019t put t\u2026 @URL,0,1,1,2,1
13401,@user @user And Obama was a member of the ?ching chong ? Club with photos of him blazing the Ganga,1,0,1,6,1
8571,@user @user @user silly cunt ,1,0,1,4,1
8634,ugly plz kys faggot _  @url,1,0,1,3,1
4984,@user yeah lucky watermelon uncultured twat,1,0,1,3,1
14834,#europe #france grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent  @url,0,1,1,1,1
6539,@user think weekend wont nigger,1,0,1,2,1
17733,rougeurs boutons peau qui pèle et démangeaisons intenses allô docteurs s'attarde aujourd'hui sur l'eczéma,0,1,1,1,1
15525,- petit mongol « À part porter réserve tu sais faire quoi ??? »,0,1,1,2,1
7055,@user @user @user @user liberal fantasy. lincoln would never dye hair dyke blue @url,1,0,1,7,1
1320,@user @user @user @user المغاربه شاربين بول البعير @user,0,1,1,2,1
16468,@user hahaha mais en même temps la cisphobie n'existe pas donc il pourra jamais comprendre vraiment ce que ça fait ?,1,0,1,5,1
17600,sur cette coupe moi j'avais entendu que cest parce qu'il revenait d'une blessure au genou et voulait qu'on s'attard… @url,0,1,1,6,1
5800,we're entering age retarded terrorists.,1,0,1,3,1
14427,@user @user @user Finally people are waking up. Illegal immigrants may be the new “voting bl… @URL,1,0,1,6,1
389,@user @user الم تملوا من اثارة الفتن يا خنازير الجزيرة؟,0,1,1,0,1
4746,fuck orange twat @url,1,0,1,3,1
4483,@user suspicion upstairs old chinaman neighbor feigning mental illness since 3 years ago slamming gate going @url,0,1,1,3,3
10888,@user @user @user @user @user I loved being called faggot every second it was funny,1,0,1,6,1
1256,-شرموطة مصرية محجبة تتناك امام مجوعة شباب واسمع احلي كلام وسخ @url,1,0,1,2,1
17068,les rebeus teinture blond platine en boîte ils ont pas l'air d'être trop dans l'islam,0,1,1,7,1
5356,demorats wants change country. wants america like shithole countries illegals thu @url,1,0,1,4,1
16649,#morandinilive arrête de faire le mongol morandini tu sais tres ce que seb chenu veut direet il raison,0,1,1,5,1
6331,@user @user democrats ones this. infact almost retard level ignoring @url,1,0,1,2,1
11337,\like i remember\n\n when it was nothing with us\n\n now it's retarded\ \n @URL,1,0,1,8,1
18304,@user @user ok t’es vraiment un mongol,0,1,1,0,1
3312,@user ملا اذا بتمارس رياضة المشي البس جوتي بوليتات عشان يشوفونك الحريم ولا ترى بسوونك كفته بالشارع,1,0,1,0,1
441,-ما بغيتيش خلي دينمها تبقا بايرة,1,0,1,0,1
11815,Enough is enough! @user should cancel the scheduled testimony of the lying feminazi Ford then he needs… @URL,1,0,1,8,2
7362,@user @user he's twat that's why.,1,0,1,3,1
10825,@user This twat is nuts,1,0,1,6,1
15646,super notre ministre de la santé face au terrorisme intellectuel des médias...pardonnez moi je n’ai presque pas co… @url,0,1,1,9,1
9827,No. What's shameful is your mother raised a retard. @URL,1,0,1,3,2
13434,also the show is boring even s1 riverdale was more interesting than this but it did have dyke icon cheryl blossom so,1,0,1,2,1
4296,@user pub ya boring cunt! lighten mate,1,0,1,3,1
540,حصل شفت حمار بيبرر التحرش بنوع العلف؟,1,0,1,2,2
283,روبي (رانيا) بالفعل ما كانت منحرفة,0,1,1,0,1
6784,@user @user career criminal chinaman regular talker mention audibly enough last quarter 2014 al @url,1,0,1,8,1
10492,@user WTF are you saying? We did not cause their shithole countries to collapse. Your example of destroying my\u2026 @URL,1,0,1,9,1
11335,I am not faggot...I don't forget,1,0,1,8,3
16235,les perse etc sont plus blanc que les français espagnol iitalien corse grec russo mongol etc,0,1,1,1,1
8040,r fleeing shithole countries cuz america europen helped make shithole counties thru failing drug @url,1,0,1,7,1
8618,@user @user absolute mongoloid set hands,1,0,1,2,1
2015,نجنب عن الي حبهم لـ الحريم ريام,1,0,1,0,1
18013,@user tavais qua pas te faire voler mongol,0,1,1,2,1
15600,rt @user tous les potes de clara ils m'appellent ton pote chinois mdr c ouf g pas l'impression de tant ressembler un noich q,0,1,1,2,1
4931,shithole country @url,1,0,1,6,2
18283,violence domestique et femmes spirituelles: la violence domestique n’est généralement pas… @url,1,0,1,2,1
6341,nomination retarded comment app 2018 goes to... @url,1,0,1,7,1
7562,@user blind retarded loser,0,1,1,7,2
9369,#Ugandan government has warned people ( foreign spies ) who disguise as refugees to undermine the security of the c… @URL,1,0,1,9,1
10080,Attention: the shithole countries are coming here and it won't be very nice,1,0,1,4,2
15781,@user n'empêche entre les mecs qui sont en mode olala c'est un mongol bla bla il ne vaut rien il fait que cass… @url,1,0,1,3,1
4360,greatest country world. become shithole. breaks heart every day #vote @url,1,0,1,4,1
669,@user @user @user بجهاد نكاح أمك يا شارب بول البعير,1,0,1,2,1
4984,@user yeah lucky watermelon uncultured twat,1,0,1,3,1
4486,@user mate dont u message like ffs instead tourney sharking ur playing retard worst rules game,1,0,1,3,2
9627,@user The article doesn't really say anything about spic's,1,0,1,4,1
8645,rondo retard lmao i'll kill,1,0,1,2,4
16116,@user @user c’est l’idole de tous les renois ce fdp,0,1,1,2,1
11997,KILLER: Jews were among the \leftist forces\ organizing the migrant caravans. Trump was not nationalist enough for\u2026 @URL,1,0,1,1,2
3327,#voa: “يتسلل اللاجئون إلى الشاشة الكبيرة في مهرجان السينما الكينية “ @url @url,1,0,1,0,1
5635,@user love sexyyyy,1,0,1,4,1
7314,@user retarded,0,1,1,3,1
13288,Who was a twat? Gary was a twat \ud83d\ude48,1,0,1,3,1
2859,اللهم ابعد عنى الحريم والحرام,1,0,1,0,1
13506,Shit if your country is so great that you want to wave the flag then go back to that shithole and leave the US al\u2026 @URL,1,0,1,4,1
17274,@user les balkaniques font tout par la violence et la sauvagerie. ces peuples n'auront jamais la paix int… @url,1,0,1,1,1
7355,okay white #auspol,1,0,1,1,1
8870, called son retarded call son that... @url,1,0,1,8,1
13260,@user Lmaooo you cunt,1,0,1,7,2
6892,@user @user they're illegal aliens immigrants. get straight!,1,0,1,4,1
1109,#كم_تطلبين_مهر_اذا_جاك_عريس حنا نشتري رجال ونص مليون وبيت باسمي .. والباقي وسخ دنيا ماندوره,1,0,1,0,2
13788,Let\u2019s face it most footie fans who know of @user knows he\u2019s a cunt who often speaks for a reaction....\n\nHoweve\u2026 @URL,1,0,1,2,1
9031,@user What the fuck suicide is male prostitute rubbish chinaman lee hsien loong imagining having his rubb\u2026 @URL,1,0,1,2,1
3515,ima let negro bc really got fucked &amp; know better !!,1,0,1,4,1
12084,I want to punch his face so fucking much disrespectful ching chong,1,0,1,8,1
13100,@user @user @user They are low life people from shithole countries. The truth isn\u2019t always flowers and candy.,1,0,1,4,1
5450,cant believe people retarded.,1,0,1,3,2
12186,It\u2019s upsetting that so many leftist Jews in the msm are trying to blame Trump for the actions of every single deran\u2026 @URL,1,0,1,3,1
13013,@user feminazi fake news,1,0,1,8,1
12413,@user @user @user And the rest of the country couldn\u2019t give a fuck about your London shithole,0,1,1,2,2
10750,How the fuck do u tell ur parents ur a faggot,1,0,1,8,1
11169,@user One of these days one of those illegal aliens r going to bring in a deadly disease and kill half our c… @URL,1,0,1,8,1
7071,@user aswear eithernmaami breakfast nmaami lunchnmaami suya dinnerni kept card dropped retarded bed,1,0,1,6,1
5213,shithole countries would caravan countries.,1,0,1,3,4
11706,@user @user Bob how old is that ching chong daughter of yours. Have you turned her over to th\u2026 @URL,0,1,1,4,1
9550,are people still using ching chong as an insult to asians lmfao y'all look stupid,1,0,1,2,1
9822,MSM\nTrump is nazi and Jew killer. \nThey have gone full retard.,1,0,1,3,1
9190,@user What a soulless fucking twat.,1,0,1,4,1
16805,qui claque* mongol d'autocorrecteur,0,1,1,0,1
14093,If you dip regular lays in onion dip you a full retard. Get some ruffles bitch. Have some class.,1,0,1,2,1
7118,@user ok cant lie im sitting laugjign like retard,1,0,1,2,1
